submission_id,ID,QUD,RT,block,competence,condition,critical_question,exp_condition,experiment_id,main_type,prior,prompt,question,relevance,response,test_question,title,trial_name,trial_number,attention_prop,passed_attention_check
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",30559,comp,1,critical,NA,hhl,73,xor,0,<b>Mrs. Sanders knows whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,72,no,Mrs. Sanders' son,main_trials,10,1,TRUE
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",29671,rel,1,critical,NA,hhl,73,xor,0,<b>It is important for the teacher to know whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,31,no,Mrs. Sanders' son,main_trials,11,1,TRUE
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",17847,pri,1,critical,NA,hhl,73,xor,0,"<b>If Ted had pasta, it is likely that he also had pizza for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,50,no,Mrs. Sanders' son,main_trials,12,1,TRUE
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",5848,pri,1,critical,NA,hhl,73,xor,0,"<b>If Ted had pizza, it is likely that he also had pasta for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,50,no,Mrs. Sanders' son,main_trials,13,1,TRUE
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",15831,test_question2,1,test,NA,hhl,73,xor,0,<b>Ted’s last name is Sanders.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,80,test_true1,Mrs. Sanders' son,main_trials,14,1,TRUE
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",10256,test_question3,1,test,NA,hhl,73,xor,0,<b>Ted is Mrs. Sanders' husband.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Mrs. Sanders' son,main_trials,15,1,TRUE
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",12831,test_question4,1,test,NA,hhl,73,xor,0,<b>The kids may have as many main courses as they want at the summer camp.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false1,Mrs. Sanders' son,main_trials,16,1,TRUE
2352,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",21600,xor,1,critical,<b>Mrs. Sanders says to the teacher: 'Ted had pizza or pasta yesterday.'</b>,hhl,73,xor,0,<b>From what Mrs. Sanders said we may conclude that Ted did not have both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Mrs. Sanders' son,main_trials,17,1,TRUE
2352,NA,Mr. Carpenter teaches at a university. He gave his students a homework assignment last week. Please click on the slider handle and leave it in the middle. The students are supposed to submit their homework by putting it in a dedicated post box. Mr. Carpenter collects the submitted assignments.,20911,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>All students submitted their homework on time.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,50,NA,Homework,main_trials,18,1,TRUE
2352,NA,Edward is in a crowded bar IDing the patrons who are drinking alcohol. There are new laws and if there is even one incident of underage drinking today Edward will close down the bar. Please move the slider all the way to the right. He talks to the owner of the bar later that night.,16679,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Five people were drinking beer at the bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Underage drinking,main_trials,19,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,27095,test_question1,1,test,NA,hhh,73,xor,1,<b>Mr. Gibbs is Cindy’s boyfriend.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false1,Mrs. Gibbs' worry,main_trials,20,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,21999,comp,1,critical,NA,hhh,73,xor,1,<b>Cindy knows whether Mr. Gibbs had both a steak and a beer for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Mrs. Gibbs' worry,main_trials,21,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,19607,pri,1,critical,NA,hhh,73,xor,1,"<b>If Mr. Gibbs had a beer, it is likely that he also had a steak for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,76,no,Mrs. Gibbs' worry,main_trials,22,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,9271,pri,1,critical,NA,hhh,73,xor,1,"<b>If Mr. Gibbs had a steak, it is likely that he also had a beer for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,71,no,Mrs. Gibbs' worry,main_trials,23,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,13943,rel,1,critical,NA,hhh,73,xor,1,<b>It is important for Mrs. Gibbs to know whether Mr. Gibbs had both a steak and a beer for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,68,no,Mrs. Gibbs' worry,main_trials,24,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,14830,test_question2,1,test,NA,hhh,73,xor,1,<b>Mrs. Gibbs does not like to cook.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,10,test_uncertain1,Mrs. Gibbs' worry,main_trials,25,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,8391,test_question3,1,test,NA,hhh,73,xor,1,<b>Mr. Gibbs had lunch at home yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Mrs. Gibbs' worry,main_trials,26,1,TRUE
2352,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,5807,test_question4,1,test,NA,hhh,73,xor,1,<b>Mrs. Gibbs and Cindy are friends.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true1,Mrs. Gibbs' worry,main_trials,27,1,TRUE
